10011	18413.92
10012	4223841.21
1002	1323418.65
10032	1016809.50
10033	4841647.72
10034	150861.42
10042	1432906.35
10043	5990594.02
10052	589303.44
1006	6762065.94
10060	6455476.89
10065	5781764.45
10066	1593049.06
10067	185022.63
10076	1647970.24
10077	125380.40
10080	3740107.10
10084	5428231.62
10089	1764692.32
10096	39102.25
10102	564403.20
10104	1714419.16
10108	6332055.99
10115	578872.02
10119	6251456.25
10123	1051624.00
10124	4369800.96
10126	1015846.78
10128	26191.32
10129	8030855.04
10133	2144903.96
10134	600237.12
10143	89354.98
10147	478475.86
10148	7205335.83
10152	1570213.60
10157	170047.50
10176	3565392.15
10178	408933.55
10179	1004920.00
10181	6474984.88
10183	1148324.57
10184	3109293.40
1020	6054168.00
10211	2500852.20
10215	4494553.60
10216	489859.59
10220	1989890.98
10231	215061.30
10235	550447.74
10252	294329.52
10253	736572.34
10257	846497.00
10263	2308514.06
10271	1534397.34
10272	2402834.48
10293	419449.95
10294	2558257.97
10296	3897015.14
1030	6146500.28
10302	3744475.25
10304	5125180.00
1032	146408.40
10320	1301657.58
10325	1235223.36
10326	3318274.16
10327	6137612.00
10337	1172684.92
10339	755974.38
10340	1132004.24
10349	848868.44
10354	476558.64
10356	2340862.72
10362	1349411.34
10364	5808371.40
10367	354743.94
10368	5319983.08
10375	947371.06
10377	891389.46
10383	4697866.47
10384	5607337.52
10386	4863623.50
10388	2799170.58
10389	1469004.46
10393	194167.20
10399	31781.75
10401	2832688.74
10403	13988.16
10408	1224698.40
10412	7359552.42
1043	4825921.31
10431	2624379.54
10436	578429.00
10438	6710153.62
10443	3345493.10
10444	224726.04
10451	4368867.50
10473	129795.12
10475	1518705.06
10476	2092766.48
10477	901784.58
10480	618647.20
10491	91345.33
10495	1464290.49
1051	755393.58
10512	2701235.92
1052	7158586.00
10523	153396.99
10532	199656.06
10545	2075230.35
10547	4159541.36
10553	718099.20
10554	7289933.72
10556	7053491.07
10562	4050894.19
10564	8667098.22
10569	38663.10
10580	4381533.23
10586	683696.23
10588	1076203.83
10597	2400247.68
10599	868484.65
1060	229364.52
10600	141334.16
10603	4357216.50
10606	2060492.40
10609	7429346.40
1061	1952688.06
10614	1482144.72
10616	438327.65
10622	4384005.32
10623	4315822.56
10624	9776138.40
10627	421632.81
10628	592922.98
10635	5560058.55
10637	1832347.44
10644	2787797.01
10648	3417414.00
10653	2093388.70
10656	1376954.32
10659	278245.52
10661	7673830.20
10672	752363.08
10691	228843.42
10696	1768645.20
10698	1635848.26
10703	6730936.46
10704	243357.48
10711	2996143.17
10733	1616168.88
10735	3477740.76
10737	3611990.64
1074	6821747.88
10740	5999809.05
10751	62470.74
10752	751872.00
10755	193116.40
1076	7977074.75
10772	4134101.64
10773	4573276.20
10782	106793.02
10783	197926.56
10792	4214898.57
10805	666257.56
10806	4209678.32
10807	4306006.00
10814	2330319.60
10816	500849.70
10817	2167710.68
10824	3406819.29
10829	1943924.62
10836	4814303.24
1084	13170428.29
10840	507788.99
10848	6678666.25
10859	7188990.69
10860	2241291.60
10863	1423386.16
10864	2892252.48
10866	3526146.66
10868	72465.89
10869	162063.25
1087	2847858.80
10873	2013280.32
10874	4031015.85
10883	2087495.28
10884	4050330.76
10887	8315019.36
10888	695332.44
10895	6112017.68
10897	758587.68
10916	1370374.32
10919	7722425.36
10921	23263.24
10932	4024002.40
1095	57406.08
10951	2111185.58
10956	5692585.50
10958	2188766.82
10960	2906511.14
10963	3099314.50
10964	854847.21
10971	1207183.52
10975	3911920.48
1098	2957514.00
10993	3287980.57
10995	2640811.16
10997	1843072.02
110	968796.01
11010	682487.84
11031	6463308.02
11032	5256354.35
11040	4250030.20
11052	2913140.88
11057	6375974.22
11064	5180667.57
11066	193589.72
1107	687277.80
11075	571052.58
11076	34028.88
11077	124640.00
11084	677803.74
11088	972929.96
11094	4192304.94
11100	14879.25
11101	8530945.32
11106	684800.00
11107	5631252.46
11112	5161546.00
11119	1675453.44
11122	1757430.04
11125	152087.04
11126	602064.54
11128	3908156.46
11131	6918656.78
11134	214758.90
1114	639657.04
11142	4871415.42
11147	4310740.57
11149	166590.27
11157	76738.06
1117	5437024.97
11175	4223704.14
11179	1794890.30
11180	60953.10
11181	3199500.53
1119	2085182.84
1120	3151591.17
11211	667600.92
11212	3264657.03
11215	1626624.70
11218	4546237.92
11231	3782077.60
11233	5585247.01
11249	4800116.82
11253	3813917.24
11257	3502831.80
1126	4155593.08
11260	1036828.52
11269	5096671.33
11271	532651.24
11292	6052522.83
11293	4697336.06
11301	4276847.95
1131	1920005.50
11318	1830158.39
1132	1131338.88
11325	2769766.02
11327	1290526.41
11336	1883573.60
11338	47212.84
1134	6078685.20
11349	2158941.88
1135	1325422.71
11351	4362616.50
11355	2035405.60
11361	908145.20
11364	194362.56
11367	862828.37
11368	200296.50
11373	55984.56
11374	1855221.12
1138	2709709.81
11383	5793893.12
11386	762604.92
11387	5345284.00
11389	161438.37
11392	7861172.48
11396	2195645.64
11398	466612.17
11403	2151242.30
11408	1479948.96
11410	1621420.90
1142	467469.62
11428	397763.10
11436	4433070.15
11441	5799378.33
11442	2374591.08
11448	33411.52
1146	7394394.48
1147	445357.16
11470	699696.34
11473	794457.60
11474	959540.40
11476	7037906.76
11479	1044276.22
11488	909044.62
11494	1707973.68
1151	2829662.44
11510	3404701.96
1152	1366861.38
11521	776828.36
11530	695781.24
11532	5823277.12
11542	3731000.12
11544	2345324.45
11553	994664.26
11554	73640.57
11562	8528028.57
11566	3826122.47
1157	6117749.22
11579	1672345.32
11585	3341941.22
11586	1901895.65
11597	3706528.59
11599	1119307.27
116	7520874.24
11600	1175091.06
11603	229962.03
11606	2422794.31
11612	4701627.99
11616	3566154.80
11620	1419050.10
11622	4451244.84
11623	566420.40
11625	840127.08
11628	5755137.20
11634	1240760.18
11635	92318.94
11644	62988.75
11648	682541.48
11653	2739731.07
11657	2150446.08
11659	6755246.68
11671	1346424.15
11689	1256027.92
11693	1445839.68
11697	245964.42
11702	2122132.99
11703	6776538.36
11709	5884134.48
11731	3532875.00
