9492	Supplier#000009492	6kPCGz66rAPqwvJuBuVjRQ6VxTRy	27-417-928-8655	1906546.1047000005
1982	Supplier#000001982	q5g5cl4V2Ssk6vsVTtPFBo8lT8gLcQrbojDyGsN	24-307-672-7764	1741193.5058
4941	Supplier#000004941	1,a6rBgCJMUdR78OYQJ4vyQtEGcNmqGvqolMYMl	32-769-160-7618	1734687.55
9459	Supplier#000009459	eNcR5W,jns	17-230-560-9991	1721903.4277
6412	Supplier#000006412	Oy9uRyGgsCmWmwJeCS OL	10-984-296-5608	1700454.4392999997
2988	Supplier#000002988	Ck B7MmscxnrrFaB7H8cLxXUYY,26Xb DYnh	24-952-723-3371	1682495.6898000005
213	Supplier#000000213	1s7 4odatD2BWz1QjXR2 2SnFhc,Rvr2Icxh1m7f	28-317-938-6979	1664185.2213999995
6312	Supplier#000006312	Ouokin5ZDB0CL7hydeJc	12-484-391-3878	1659063.83
5853	Supplier#000005853	Tctc1i5u8J1iVjNfAeJaylgSMJR5zAMOzm	25-735-779-9567	1656657.6387999998
6357	Supplier#000006357	seiEPN3dM5I4osXQVTQ,GLuRwkHZ730Tyw jctB	28-876-575-4174	1653754.4899999993
2307	Supplier#000002307	QiuKN71yXgsMd98bVI	17-178-196-1825	1644093.8783000007
6451	Supplier#000006451	cabW,blwKcgfkjfzb	22-178-750-1370	1596877.9924
458	Supplier#000000458	IFNkUK1H53HwUHabiONkMFAUDb	31-318-754-9316	1591284.3767
7370	Supplier#000007370	42Bmm0jBt71M5PI0l8maW	30-382-520-5768	1582573.2637999998
8867	Supplier#000008867	1SwGoYme2bdYE8QEa72P	19-873-178-8581	1580784.5215
804	Supplier#000000804	N3B GhiD6nanhYdssmqlpy2XVz5jZH	31-830-383-7329	1579447.3747999999
7973	Supplier#000007973	R5WVAqNVOkgM9	29-300-869-1121	1565564.5779
5476	Supplier#000005476	VFWyOOb0 q	17-802-655-8002	1556568.1476
1414	Supplier#000001414	mOHKvfkuuCQXiGO1EzYJFyCqCahY5,fn sQwehh	18-900-205-6049	1553917.5825999998
9988	Supplier#000009988	7K7m3ynw9BpE0jaMNMe63D6RiU	10-413-557-3439	1550911.5086999997
1433	Supplier#000001433	y4BL0GSGtpaJCG2036cdt9V7zsz7SMMID	12-312-363-6186	1549298.9901
9961	Supplier#000009961	mzznwxAlU97eIjL5Lj87oXPVmmJpANU	13-240-124-7463	1536462.8718
2343	Supplier#000002343	Qy5YodXWVh6o	27-694-863-1826	1532160.3813000002
8473	Supplier#000008473	OdJPu18DkC,bgQp6,UIKYrAm0BId1G8G,SbEjiN	21-510-110-3730	1524050.9451000004
2922	Supplier#000002922	EVl5qdnpZLOP	33-289-294-9337	1520276.1942
5242	Supplier#000005242	TQPTwj5KXFplnLO8,M,x1dQvP1FH	17-475-160-7395	1514465.9935000006
8900	Supplier#000008900	0Y1MRMPSS5	30-249-817-6693	1510653.1029999997
5487	Supplier#000005487	nEoE4Yph7gDXNGApRdggiY4Ai	27-700-386-2510	1503745.0793000003
4456	Supplier#000004456	lIsyPje3x29urlQkP5xeo7EZj1icvC1f	26-107-528-7021	1501726.4612999996
3689	Supplier#000003689	KuH5dUsSzixv	16-950-731-5933	1501198.4927999994
2932	Supplier#000002932	gAIrgSCdvtJltNKuZKRGYeYLRf	14-722-108-2914	1495592.8423
7365	Supplier#000007365	51xhROLvQMJ05DndtZWt	13-268-624-3593	1493851.3278
2975	Supplier#000002975	5w03,6,CTJztE	14-822-991-8478	1483267.6199999999
5395	Supplier#000005395	fV2eFa98uevWqH9vqUjLqvnaUxjRuhGvY6Xfd8	20-555-563-7932	1483188.3353000002
218	Supplier#000000218	c7CBVglgEM0XU,8bOU76GjEr5L5EXu9Uxa7U	20-180-767-8426	1482416.6516
5488	Supplier#000005488	LILwiXVXop3gmBCNhft7bF2nfC7dWGBE8N8A	16-580-434-8535	1481578.6109
8286	Supplier#000008286	mUejcmmOHeh6Kwnj7lLlWSIT6vJPmohVnLhc 2n	11-957-208-2220	1480988.7106999997
4932	Supplier#000004932	qf2dSPyr70l,eivotluIDzklU	25-654-894-7509	1478729.3435000002
6517	Supplier#000006517	lmHUsvpoIND0cyGpuS,uyOc1mB	16-409-145-2586	1478213.4176000003
7833	Supplier#000007833	Rb2MOPTOPhZ0bB3 qCmt pI8ubPga1	26-196-264-6425	1472634.377
471	Supplier#000000471	Fc4 FkVkaA8zsUVr,bT3PcTko0n	22-925-324-7167	1471219.9825
4339	Supplier#000004339	1t0o3fQ1vlWu1q7SztW2W,KfdQRU5z	31-791-265-5920	1469515.2629999998
2314	Supplier#000002314	iU5DZSv3 i04wiV,cTxg0joJLG5AJzVxMdtHW	10-848-716-8078	1466025.1566
3420	Supplier#000003420	iQI07Fr54mpdyJAXUGpY9iZoPu	22-220-338-3832	1465809.2054
6497	Supplier#000006497	KwLq9nzwUhse jlv3ae506lN8KTo1poG	30-489-991-7455	1465478.7600999996
2471	Supplier#000002471	xz QZKHFiBBN6bLHTf Pnj	14-572-795-7115	1464798.9762000004
1979	Supplier#000001979	UNW7nA,IC 5igvVsgUHA7OaLL,jOzUcT	31-193-831-8780	1464638.8832
7985	Supplier#000007985	e1riCRgsQmaY7hHkxa05aiLaJeoId	26-323-149-9345	1463722.5462999996
4701	Supplier#000004701	6jX4u47URzIMHf	13-678-533-3515	1461869.1793000002
486	Supplier#000000486	nCwPqLXZwjH20OVRy,fCQskTo3it2JHEGn7l	30-632-817-3179	1457826.0974999997
3480	Supplier#000003480	yEZR6wFaZfG	23-672-198-6527	1454388.6661
5814	Supplier#000005814	wktYKjWKuPEvV	28-345-800-1624	1452836.841
1922	Supplier#000001922	82oW0v1k Dx0f6	26-179-916-4721	1451864.6187
1792	Supplier#000001792	YbJ7B5b4NQ6UTAJEKm,vkRSI	15-820-745-6527	1451458.3884999997
4859	Supplier#000004859	d y1BEsgsuRaezea2Zt3VjBdO7aQ7T7 M	16-543-714-6701	1451283.6569
5871	Supplier#000005871	cD8wU,pMUASUttBQy2o	12-485-679-2523	1450658.7958999998
6936	Supplier#000006936	XhPUrxphgHjY09AvhwqyUzchuy	18-366-578-7585	1448405.2651999998
5831	Supplier#000005831	MY rnEWm8bes4Z	21-884-281-3474	1448039.5219999996
6952	Supplier#000006952	juuw6Dp yVcc55cwQ,la8QRJmVKQ0Gj	27-896-763-5133	1447666.5522000003
977	Supplier#000000977	Kuud1x4l,UNEkRAQjCEsu	30-938-867-9723	1447185.9348999998
901	Supplier#000000901	dVN377SgJQURQd8,XtVF9	18-664-532-4405	1443960.3136000002
4460	Supplier#000004460	2AqMg2cKVwauYYw8hSpKQEM0M ZuK2ZuWK3T	32-777-383-6892	1443332.3599999996
7360	Supplier#000007360	a3MOdQcLllvnQ	32-565-430-4290	1442216.1129000005
4998	Supplier#000004998	Ijik8UoLj78Ek8lWrV X	14-298-930-6002	1441382.6279999996
2494	Supplier#000002494	8 j3qJvL6qjroE avAdKFooKo4IMH2oPHLXH0H9p	13-124-905-2996	1440805.1581000001
7470	Supplier#000007470	yHBwSk3Thj9qFmWF P	29-727-676-4971	1439862.7675999997
3390	Supplier#000003390	rc9 ogNpFWzWopXXsYxKNJUg,F7FDK250duA7Bf	29-687-741-1080	1437364.9711999998
1113	Supplier#000001113	,NCWfNrXfNY7x7U4mKbA8V7ZIByJel7eWveJF	25-564-930-6336	1434705.1034999995
5884	Supplier#000005884	ePTyjlInRJD20c8AwIu	11-137-953-9158	1434120.1774000002
1390	Supplier#000001390	C12jsyvOT9qCpq Y	30-135-678-9353	1432525.4875000003
6835	Supplier#000006835	ZjVTncEepyAhxkfHCdJlNUIVq6FtHM1Imwj23	33-653-506-8452	1432205.2654000001
3850	Supplier#000003850	,27mYEAukUi JHLAjUTMCX3hkL8uzcq88	16-354-949-7591	1429160.9299
6334	Supplier#000006334	y8DiyuolE9NZaJ5C1E5w0 yoEjapsGqpujIwkxj	18-842-574-1012	1428346.3431999998
6808	Supplier#000006808	HGd2Xo 9nEcHJhZvXjXxWKIpApT	13-436-397-1525	1426494.8797
2500	Supplier#000002500	3E6egPL3NCIN4Vawqt0pxUoH7ji Zp	28-937-418-6930	1426336.0847999998
6939	Supplier#000006939	C  hSTG9rCq	30-535-353-4920	1422771.7607000002
5979	Supplier#000005979	iIIPTg3efrljRNU5zdi	32-421-263-2851	1421023.9038
9873	Supplier#000009873	Wimi5d8,sllO,5K8I	29-173-736-8712	1419998.3815999997
8338	Supplier#000008338	xLHaCbSSKFPVRR1	18-663-384-6371	1419564.8628999994
2338	Supplier#000002338	Zr2hwHQYmqjAq95y	32-576-711-5780	1418063.1135
9455	Supplier#000009455	HsyjLk3pWq9IOKybngOTES	31-284-902-1568	1417482.9455
3237	Supplier#000003237	c7Bh3swAK12mAySTlXXq	12-714-462-8120	1415371.8907999997
9910	Supplier#000009910	yEcU23vFDVQ1,Hc4sSrUGdDW	27-655-920-1663	1413585.0277999998
9925	Supplier#000009925	1bFKWACLGwkA	14-172-754-5545	1413323.9072
7961	Supplier#000007961	1,lqo6bk3JyHFBDK jm2SLfJKQmAIptBaIhpCPVG	29-211-655-2854	1412441.8605999998
6418	Supplier#000006418	kfgHHiyyspAilMlCo	21-113-879-1794	1409739.0409
7415	Supplier#000007415	JJYykAlP0FsVdL	21-714-344-2604	1407993.1209
8407	Supplier#000008407	qZIW3kvrBSFDUXcT4y	26-165-112-7048	1406914.5108999999
302	Supplier#000000302	ow8Io1JHkPnIAGCQYCWC	28-734-845-8630	1406337.0731999998
7773	Supplier#000007773	t0RW0,VHzz3XPEPgt2dkVVd0H1EA7I	12-674-725-6080	1406076.9781999995
1978	Supplier#000001978	qnOvcc36FOHCHqO0VEWCD	15-541-919-6147	1404442.5361
9476	Supplier#000009476	EtdRuZQx9Jb8zm8fbOypg1aI1YgcyUCNQ22F	14-504-219-3202	1404189.6387000002
7423	Supplier#000007423	1t0vzPO0Lzsvz lJnh NbiEdjQFxk e8Ola	21-876-649-7878	1403634.5966999999
5425	Supplier#000005425	5ewiFdjebxHWjo	17-713-403-7695	1400569.3544999997
8329	Supplier#000008329	iQC4 odmTUM9ggXcrP1gB	10-705-883-4433	1400518.8584
6965	Supplier#000006965	VbyGXfyyucsCa,COTUXXQiN5uKmIq1ggGXc1M	28-297-592-5284	1398314.5525000005
9279	Supplier#000009279	dw IolA3dCDSXClsiNxJej7tF	28-919-517-5641	1398225.8713
3391	Supplier#000003391	IgxdCABDpfznCQkvclQ	14-118-579-8039	1398140.2068000003
5366	Supplier#000005366	xZ1YlzN4ielvPCH3se9	13-555-206-2621	1395261.3530999997
5394	Supplier#000005394	FxETfUU3xA7Jk8dC4lU4dxEcGgNdG69	10-962-292-9745	1395171.126
9711	Supplier#000009711	Mk52BBqf4I17eHP7YhI8Q756Gr4aG9Irbx	21-848-779-8834	1394704.5285999998
1512	Supplier#000001512	YXuyZTLmJh	33-670-389-3311	1393937.6071
2378	Supplier#000002378	15WlmRLudnfxG9lXex3xNGmcz5p0p1jHQQd	26-195-588-8079	1392812.153
5453	Supplier#000005453	Qt4FJJAPVEKAs8	29-817-942-7953	1390574.3677999997
888	Supplier#000000888	JA,f8nt64wdZ4XkiHCYHC0r2FJ	34-606-153-4636	1386983.8599999996
2146	Supplier#000002146	awlVhz3J JiQyVHxvjh2ukSleqHuNfXXtqh,gHKY	12-356-888-3821	1385307.6239000005
9478	Supplier#000009478	74FcBmlsV5X9ABR,kiCd25	33-723-212-4011	1384885.7462
2985	Supplier#000002985	XcGrON6iJDJ4Nki	15-653-433-7716	1384712.864
6966	Supplier#000006966	Eqy rgV0ao1J,P	14-601-835-4463	1381543.8473
2253	Supplier#000002253	ndzDYSa7RzMSOk	21-414-387-2720	1380855.5721999998
720	Supplier#000000720	82 sGqlCVpJgAKKoW6yTkci95tvt	27-183-709-8965	1378518.2715
2387	Supplier#000002387	ZfC27DFeh,AEpy5CWOY	18-600-116-1124	1378244.5332999998
5405	Supplier#000005405	bELF8cmaclvh7MHsX,Hlj6ncsPqO5NaM52iO	34-803-485-7225	1377348.6768999996
9414	Supplier#000009414	U6A0 1BMgkAONf1PT4CqHfwPbuYO,89	10-425-901-8610	1376853.7368000003
9483	Supplier#000009483	x3PUGAy4lrknjrVMUeVnktwvYLBK4tjXAM	20-331-258-3889	1374998.9006999999
195	Supplier#000000195	xWy21YlUy3R6L01	12-395-261-9720	1372796.0737999997
2293	Supplier#000002293	1sm7JDyklc59d5Ogy8ZryanOpnod8,XVQ	17-317-510-6895	1372485.3117
8461	Supplier#000008461	PeQ3wub7gh3Qmda	26-286-487-8621	1370812.1834999998
6861	Supplier#000006861	bZz6ZxOpgInQ DJ6	13-188-614-8063	1370490.8142999997
9331	Supplier#000009331	lyv5hzoJsUU1LoBcG,HINRA53w7joMx6m4	24-808-822-6597	1370433.7214999998
3465	Supplier#000003465	Mjb4oXmNQLa4zWXOnoQUs5hjMCqDGV Ex2oFnBi,	12-417-441-1370	1368360.4748000002
3392	Supplier#000003392	pvXJ 0zkf LoLsO	28-832-668-8681	1367426.566
9403	Supplier#000009403	70841REghyWBrHyyg762Jh4sjCG7CKaIc	31-294-312-1056	1367338.5199
8860	Supplier#000008860	nEc66WsYy52iPSvk9F2WJlM9SA	29-370-286-3141	1366467.9408000004
7413	Supplier#000007413	JAm6CYvamQ1Oavf6Dpc2 YGt6B,K3uye LFRjx	23-970-853-1710	1366334.5206
7502	Supplier#000007502	,rSo5R1i654jwDP8DIUT1W1YW1TJ3onUPaXa,2	28-622-664-8208	1365479.2014999997
512	Supplier#000000512	MoNOuMC4QMOnBgD5uLcvtHCcfzf9cW	25-617-226-9364	1364519.6431000002
5393	Supplier#000005393	YlFLryTC,7xNF2l,vRNKRP66jNPtFDB6fZC	25-830-731-1125	1363458.6900000002
6937	Supplier#000006937	LT7ikhD4lzfaCNN3eL99k5SlwX2hPc M	26-683-895-2989	1363360.7630000003
2432	Supplier#000002432	P89UhOIAeQHiriakK4YH8	25-789-798-8733	1363026.5267
6347	Supplier#000006347	wwR5j4kdIAwLe33uBwo	23-340-942-3641	1361180.7311
4496	Supplier#000004496	4iG310kgrHRzOoExb9cMKDJZGhy8	14-288-499-9138	1360994.5639
6950	Supplier#000006950	ZSVSSPBY5Z	23-569-624-6273	1359957.1556999998
6389	Supplier#000006389	hLJ01QW0RBHCuKNDT7iiiKz	10-535-625-9644	1359126.5419000003
9742	Supplier#000009742	xs01ehPXrFQHZ,hDLFFT2653dHeMJzQa72fy	17-550-690-6902	1358955.0047
6425	Supplier#000006425	M40,4vzvHXPnti8pBmvCYXVC	34-173-377-3598	1357777.5882
3788	Supplier#000003788	AO67puBfcpnY	26-474-988-3311	1357224.5695
5313	Supplier#000005313	bTIwc5CTKzNkrWOIYI4WlFB2kkjNRSclGjk	25-478-251-1194	1356782.7994999997
1988	Supplier#000001988	z6jUTt,p7fpP VxegSqti21 UMSYbxFAZ dRdfL	18-200-839-7278	1356022.7663000003
